line,from,to,trans,req_min,req_min+walk
東武野田線,新鎌ヶ谷,日本橋(東京都),0,37,46
東武野田線,鎌ヶ谷,日本橋(東京都),1,47,56
東武野田線,馬込沢,日本橋(東京都),1,51,60
東武野田線,新船橋,日本橋(東京都),1,51,60
東武野田線,船橋,日本橋(東京都),0,39,48
東葉高速線,船橋日大前,日本橋(東京都),0,51,60
東葉高速線,北習志野,日本橋(東京都),0,50,59
東葉高速線,飯山満,日本橋(東京都),0,45,54
東葉高速線,東海神,日本橋(東京都),0,41,50
東葉高速線,西船橋,日本橋(東京都),0,33,42
相鉄新横浜線,新横浜,日本橋(東京都),1,39,48
相鉄本線,横浜,日本橋(東京都),0,49,58
西武多摩川線,武蔵境,日本橋(東京都),1,44,53
西武新宿線,西武新宿,日本橋(東京都),1,28,37
西武新宿線,高田馬場,日本橋(東京都),0,17,26
西武新宿線,下落合,日本橋(東京都),1,27,36
西武新宿線,中井,日本橋(東京都),1,30,39
西武新宿線,新井薬師前,日本橋(東京都),1,35,44
西武新宿線,沼袋,日本橋(東京都),1,37,46
西武新宿線,野方,日本橋(東京都),1,41,50
西武新宿線,都立家政,日本橋(東京都),1,43,52
西武新宿線,鷺ノ宮,日本橋(東京都),1,36,45
西武新宿線,下井草,日本橋(東京都),1,44,53
西武新宿線,井荻,日本橋(東京都),1,45,54
西武新宿線,上井草,日本橋(東京都),1,49,58
西武新宿線,上石神井,日本橋(東京都),1,41,50
西武新宿線,武蔵関,日本橋(東京都),1,44,53
西武新宿線,東伏見,日本橋(東京都),1,45,54
西武新宿線,西武柳沢,日本橋(東京都),1,47,56
西武新宿線,田無,日本橋(東京都),1,47,56
西武新宿線,花小金井,日本橋(東京都),1,50,59
西武有楽町線,小竹向原,日本橋(東京都),1,34,43
西武有楽町線,新桜台,日本橋(東京都),1,40,49
西武有楽町線,練馬,日本橋(東京都),1,42,51
西武池袋線,池袋,日本橋(東京都),1,24,33
西武池袋線,練馬,日本橋(東京都),1,42,51
西武池袋線,中村橋,日本橋(東京都),1,42,51
西武池袋線,富士見台,日本橋(東京都),1,43,52
西武池袋線,練馬高野台,日本橋(東京都),1,46,55
西武池袋線,石神井公園,日本橋(東京都),1,48,57
西武池袋線,大泉学園,日本橋(東京都),1,51,60
西武豊島線,練馬,日本橋(東京都),1,42,51
都電荒川線,三ノ輪橋,日本橋(東京都),1,23,32
都電荒川線,町屋駅前,日本橋(東京都),1,26,35
都電荒川線,王子駅前,日本橋(東京都),1,30,39
都電荒川線,新庚申塚,日本橋(東京都),1,30,39
都電荒川線,大塚駅前,日本橋(東京都),1,30,39
都電荒川線,東池袋四丁目,日本橋(東京都),1,28,37
都電荒川線,鬼子母神前,日本橋(東京都),1,49,58
みなとみらい線,横浜,日本橋(東京都),0,49,58
埼玉高速鉄道線,戸塚安行,日本橋(東京都),1,51,60
埼玉高速鉄道線,新井宿,日本橋(東京都),1,48,57
埼玉高速鉄道線,鳩ヶ谷,日本橋(東京都),1,48,57
埼玉高速鉄道線,南鳩ヶ谷,日本橋(東京都),1,45,54
埼玉高速鉄道線,川口元郷,日本橋(東京都),1,43,52
埼玉高速鉄道線,赤羽岩淵,日本橋(東京都),1,39,48
東京メトロ丸ノ内線,池袋,日本橋(東京都),1,24,33
東京メトロ丸ノ内線,新大塚,日本橋(東京都),1,20,29
東京メトロ丸ノ内線,茗荷谷,日本橋(東京都),1,17,26
東京メトロ丸ノ内線,後楽園,日本橋(東京都),1,15,24
東京メトロ丸ノ内線,本郷三丁目,日本橋(東京都),1,13,22
東京メトロ丸ノ内線,御茶ノ水,日本橋(東京都),1,9,18
東京メトロ丸ノ内線,淡路町,日本橋(東京都),1,9,18
東京メトロ丸ノ内線,大手町,日本橋(東京都),0,1,10
東京メトロ丸ノ内線,東京,日本橋(東京都),0,13,22
東京メトロ丸ノ内線,銀座,日本橋(東京都),0,2,11
東京メトロ丸ノ内線,霞ケ関,日本橋(東京都),1,10,19
東京メトロ丸ノ内線,国会議事堂前,日本橋(東京都),0,18,27
東京メトロ丸ノ内線,赤坂見附,日本橋(東京都),0,11,20
東京メトロ丸ノ内線,四ツ谷,日本橋(東京都),1,14,23
東京メトロ丸ノ内線,四谷三丁目,日本橋(東京都),1,17,26
東京メトロ丸ノ内線,新宿御苑前,日本橋(東京都),1,20,29
東京メトロ丸ノ内線,新宿三丁目,日本橋(東京都),1,18,27
東京メトロ丸ノ内線,新宿,日本橋(東京都),1,18,27
東京メトロ丸ノ内線,西新宿,日本橋(東京都),1,26,35
東京メトロ丸ノ内線,中野坂上,日本橋(東京都),1,28,37
東京メトロ丸ノ内線,新中野,日本橋(東京都),1,30,39
東京メトロ丸ノ内線,東高円寺,日本橋(東京都),1,32,41
東京メトロ丸ノ内線,新高円寺,日本橋(東京都),1,34,43
東京メトロ丸ノ内線,南阿佐ケ谷,日本橋(東京都),1,36,45
東京メトロ丸ノ内線,荻窪,日本橋(東京都),0,31,40
東京メトロ副都心線,和光市,日本橋(東京都),1,49,58
東京メトロ副都心線,地下鉄成増,日本橋(東京都),1,46,55
東京メトロ副都心線,地下鉄赤塚,日本橋(東京都),1,43,52
東京メトロ副都心線,氷川台,日本橋(東京都),1,38,47
東京メトロ副都心線,小竹向原,日本橋(東京都),1,34,43
東京メトロ副都心線,千川,日本橋(東京都),1,32,41
東京メトロ副都心線,要町,日本橋(東京都),1,30,39
東京メトロ副都心線,池袋,日本橋(東京都),1,24,33
東京メトロ副都心線,雑司が谷,日本橋(東京都),1,45,54
東京メトロ副都心線,西早稲田,日本橋(東京都),1,42,51
東京メトロ副都心線,東新宿,日本橋(東京都),1,28,37
東京メトロ副都心線,新宿三丁目,日本橋(東京都),1,18,27
東京メトロ副都心線,北参道,日本橋(東京都),1,32,41
東京メトロ副都心線,渋谷,日本橋(東京都),0,20,29
東京メトロ千代田線,北綾瀬,日本橋(東京都),1,34,43
東京メトロ千代田線,綾瀬,日本橋(東京都),1,29,38
東京メトロ千代田線,北千住,日本橋(東京都),1,22,31
東京メトロ千代田線,町屋,日本橋(東京都),1,25,34
東京メトロ千代田線,西日暮里,日本橋(東京都),1,19,28
東京メトロ千代田線,千駄木,日本橋(東京都),1,15,24
東京メトロ千代田線,根津,日本橋(東京都),1,13,22
東京メトロ千代田線,湯島,日本橋(東京都),1,11,20
東京メトロ千代田線,新御茶ノ水,日本橋(東京都),1,10,19
東京メトロ千代田線,大手町,日本橋(東京都),0,1,10
東京メトロ千代田線,日比谷,日本橋(東京都),1,8,17
東京メトロ千代田線,霞ケ関,日本橋(東京都),1,10,19
東京メトロ千代田線,国会議事堂前,日本橋(東京都),0,18,27
東京メトロ千代田線,赤坂,日本橋(東京都),1,18,27
東京メトロ千代田線,乃木坂,日本橋(東京都),1,21,30
東京メトロ千代田線,表参道,日本橋(東京都),0,17,26
東京メトロ千代田線,代々木公園,日本橋(東京都),1,25,34
東京メトロ千代田線,代々木上原,日本橋(東京都),1,28,37
東京メトロ半蔵門線,渋谷,日本橋(東京都),0,20,29
東京メトロ半蔵門線,表参道,日本橋(東京都),0,17,26
東京メトロ半蔵門線,青山一丁目,日本橋(東京都),0,14,23
東京メトロ半蔵門線,永田町,日本橋(東京都),0,16,25
東京メトロ半蔵門線,半蔵門,日本橋(東京都),1,13,22
東京メトロ半蔵門線,九段下,日本橋(東京都),0,6,15
東京メトロ半蔵門線,神保町,日本橋(東京都),1,9,18
東京メトロ半蔵門線,大手町,日本橋(東京都),0,1,10
東京メトロ半蔵門線,三越前,日本橋(東京都),0,1,10
東京メトロ半蔵門線,水天宮前,日本橋(東京都),0,11,20
東京メトロ半蔵門線,清澄白河,日本橋(東京都),1,11,20
東京メトロ南北線,赤羽岩淵,日本橋(東京都),1,39,48
東京メトロ南北線,志茂,日本橋(東京都),1,37,46
東京メトロ南北線,王子神谷,日本橋(東京都),1,34,43
東京メトロ南北線,王子,日本橋(東京都),1,27,36
東京メトロ南北線,西ケ原,日本橋(東京都),1,29,38
東京メトロ南北線,駒込,日本橋(東京都),1,24,33
東京メトロ南北線,本駒込,日本橋(東京都),1,22,31
東京メトロ南北線,東大前,日本橋(東京都),1,22,31
東京メトロ南北線,後楽園,日本橋(東京都),1,15,24
東京メトロ南北線,飯田橋,日本橋(東京都),0,8,17
東京メトロ南北線,市ケ谷,日本橋(東京都),1,13,22
東京メトロ南北線,四ツ谷,日本橋(東京都),1,14,23
東京メトロ南北線,永田町,日本橋(東京都),0,16,25
東京メトロ南北線,溜池山王,日本橋(東京都),0,9,18
東京メトロ南北線,六本木一丁目,日本橋(東京都),1,14,23
東京メトロ南北線,麻布十番,日本橋(東京都),1,16,25
東京メトロ南北線,白金高輪,日本橋(東京都),1,19,28
東京メトロ南北線,白金台,日本橋(東京都),1,23,32
東京メトロ南北線,目黒,日本橋(東京都),1,26,35
東京メトロ日比谷線,小伝馬町,日本橋(東京都),0,17,26
東京メトロ日比谷線,北千住,日本橋(東京都),1,22,31
東京メトロ日比谷線,南千住,日本橋(東京都),0,51,60
東京メトロ日比谷線,三ノ輪,日本橋(東京都),1,17,26
東京メトロ日比谷線,入谷,日本橋(東京都),1,14,23
東京メトロ日比谷線,上野,日本橋(東京都),0,9,18
東京メトロ日比谷線,仲御徒町,日本橋(東京都),0,15,24
東京メトロ日比谷線,秋葉原,日本橋(東京都),1,8,17
東京メトロ日比谷線,人形町,日本橋(東京都),0,2,11
東京メトロ日比谷線,茅場町,日本橋(東京都),0,1,10
東京メトロ日比谷線,八丁堀,日本橋(東京都),0,22,31
東京メトロ日比谷線,築地,日本橋(東京都),1,8,17
東京メトロ日比谷線,東銀座,日本橋(東京都),0,3,12
東京メトロ日比谷線,銀座,日本橋(東京都),0,2,11
東京メトロ日比谷線,日比谷,日本橋(東京都),1,8,17
東京メトロ日比谷線,霞ケ関,日本橋(東京都),1,10,19
東京メトロ日比谷線,虎ノ門ヒルズ,日本橋(東京都),0,15,24
東京メトロ日比谷線,神谷町,日本橋(東京都),1,14,23
東京メトロ日比谷線,六本木,日本橋(東京都),1,17,26
東京メトロ日比谷線,広尾,日本橋(東京都),1,21,30
東京メトロ日比谷線,恵比寿,日本橋(東京都),1,24,33
東京メトロ日比谷線,中目黒,日本橋(東京都),1,27,36
東京メトロ有楽町線,和光市,日本橋(東京都),1,49,58
東京メトロ有楽町線,地下鉄成増,日本橋(東京都),1,46,55
東京メトロ有楽町線,地下鉄赤塚,日本橋(東京都),1,43,52
東京メトロ有楽町線,氷川台,日本橋(東京都),1,38,47
東京メトロ有楽町線,小竹向原,日本橋(東京都),1,34,43
東京メトロ有楽町線,千川,日本橋(東京都),1,32,41
東京メトロ有楽町線,要町,日本橋(東京都),1,30,39
東京メトロ有楽町線,池袋,日本橋(東京都),1,24,33
東京メトロ有楽町線,東池袋,日本橋(東京都),1,24,33
東京メトロ有楽町線,護国寺,日本橋(東京都),1,22,31
東京メトロ有楽町線,江戸川橋,日本橋(東京都),1,19,28
東京メトロ有楽町線,飯田橋,日本橋(東京都),0,8,17
東京メトロ有楽町線,市ケ谷,日本橋(東京都),1,13,22
東京メトロ有楽町線,麹町,日本橋(東京都),1,19,28
東京メトロ有楽町線,永田町,日本橋(東京都),0,16,25
東京メトロ有楽町線,桜田門,日本橋(東京都),1,15,24
東京メトロ有楽町線,有楽町,日本橋(東京都),0,22,31
東京メトロ有楽町線,銀座一丁目,日本橋(東京都),0,9,18
東京メトロ有楽町線,新富町,日本橋(東京都),0,23,32
東京メトロ有楽町線,月島,日本橋(東京都),1,10,19
東京メトロ有楽町線,豊洲,日本橋(東京都),1,16,25
東京メトロ有楽町線,辰巳,日本橋(東京都),1,18,27
東京メトロ有楽町線,新木場,日本橋(東京都),1,21,30
東京メトロ東西線,西船橋,日本橋(東京都),0,33,42
東京メトロ東西線,原木中山,日本橋(東京都),0,32,41
東京メトロ東西線,妙典,日本橋(東京都),0,29,38
東京メトロ東西線,行徳,日本橋(東京都),0,27,36
東京メトロ東西線,南行徳,日本橋(東京都),0,24,33
東京メトロ東西線,浦安,日本橋(東京都),0,22,31
東京メトロ東西線,葛西,日本橋(東京都),0,19,28
東京メトロ東西線,西葛西,日本橋(東京都),0,17,26
東京メトロ東西線,南砂町,日本橋(東京都),0,13,22
東京メトロ東西線,東陽町,日本橋(東京都),0,10,19
東京メトロ東西線,木場,日本橋(東京都),0,7,16
東京メトロ東西線,門前仲町,日本橋(東京都),0,5,14
東京メトロ東西線,茅場町,日本橋(東京都),0,1,10
東京メトロ東西線,大手町,日本橋(東京都),0,1,10
東京メトロ東西線,竹橋,日本橋(東京都),0,3,12
東京メトロ東西線,九段下,日本橋(東京都),0,6,15
東京メトロ東西線,飯田橋,日本橋(東京都),0,8,17
東京メトロ東西線,神楽坂,日本橋(東京都),0,11,20
東京メトロ東西線,早稲田,日本橋(東京都),1,32,41
東京メトロ東西線,高田馬場,日本橋(東京都),0,17,26
東京メトロ東西線,落合,日本橋(東京都),0,20,29
東京メトロ東西線,中野,日本橋(東京都),0,24,33
東京メトロ東西線,高円寺,日本橋(東京都),0,27,36
東京メトロ東西線,阿佐ケ谷,日本橋(東京都),0,29,38
東京メトロ東西線,荻窪,日本橋(東京都),0,31,40
東京メトロ東西線,西荻窪,日本橋(東京都),0,34,43
東京メトロ東西線,吉祥寺,日本橋(東京都),0,36,45
東京メトロ東西線,三鷹,日本橋(東京都),0,39,48
東京メトロ銀座線,浅草,日本橋(東京都),0,9,18
東京メトロ銀座線,田原町,日本橋(東京都),0,13,22
東京メトロ銀座線,稲荷町,日本橋(東京都),0,11,20
東京メトロ銀座線,上野,日本橋(東京都),0,9,18
東京メトロ銀座線,上野広小路,日本橋(東京都),0,7,16
東京メトロ銀座線,末広町,日本橋(東京都),0,5,14
東京メトロ銀座線,神田,日本橋(東京都),0,3,12
東京メトロ銀座線,三越前,日本橋(東京都),0,1,10
東京メトロ銀座線,銀座,日本橋(東京都),0,2,11
東京メトロ銀座線,新橋,日本橋(東京都),0,4,13
東京メトロ銀座線,虎ノ門,日本橋(東京都),0,7,16
東京メトロ銀座線,溜池山王,日本橋(東京都),0,9,18
東京メトロ銀座線,赤坂見附,日本橋(東京都),0,11,20
東京メトロ銀座線,青山一丁目,日本橋(東京都),0,14,23
東京メトロ銀座線,外苑前,日本橋(東京都),0,15,24
東京メトロ銀座線,表参道,日本橋(東京都),0,17,26
東京メトロ銀座線,渋谷,日本橋(東京都),0,20,29
横浜市営地下鉄グリーンライン,日吉,日本橋(東京都),1,47,56
横浜市営地下鉄ブルーライン,戸塚,日本橋(東京都),1,47,56
横浜市営地下鉄ブルーライン,横浜,日本橋(東京都),0,49,58
横浜市営地下鉄ブルーライン,新横浜,日本橋(東京都),1,39,48
都営三田線,西高島平,日本橋(東京都),1,43,52
都営三田線,新高島平,日本橋(東京都),1,41,50
都営三田線,高島平,日本橋(東京都),1,40,49
都営三田線,西台,日本橋(東京都),1,38,47
都営三田線,蓮根,日本橋(東京都),1,36,45
都営三田線,志村三丁目,日本橋(東京都),1,34,43
都営三田線,志村坂上,日本橋(東京都),1,32,41
都営三田線,本蓮沼,日本橋(東京都),1,30,39
都営三田線,板橋本町,日本橋(東京都),1,28,37
都営三田線,板橋区役所前,日本橋(東京都),1,26,35
都営三田線,新板橋,日本橋(東京都),1,24,33
都営三田線,西巣鴨,日本橋(東京都),1,22,31
都営三田線,巣鴨,日本橋(東京都),1,20,29
都営三田線,千石,日本橋(東京都),1,18,27
都営三田線,春日,日本橋(東京都),1,13,22
都営三田線,水道橋,日本橋(東京都),1,11,20
都営三田線,神保町,日本橋(東京都),1,9,18
都営三田線,大手町,日本橋(東京都),0,1,10
都営三田線,日比谷,日本橋(東京都),1,8,17
都営三田線,内幸町,日本橋(東京都),0,13,22
都営三田線,御成門,日本橋(東京都),1,13,22
都営三田線,芝公園,日本橋(東京都),1,14,23
都営三田線,白金高輪,日本橋(東京都),1,19,28
都営三田線,白金台,日本橋(東京都),1,23,32
