line,price,from,to,trans,min,train+walk_min
JR常磐線各駅停車,4.3,北柏,桜田門,2,59,75
JR常磐線各駅停車,4.1,我孫子,桜田門,2,59,75
JR御殿場線,4.5,国府津,桜田門,2,88,104
JR御殿場線,4.1,下曽我,桜田門,2,98,114
JR御殿場線,2.9,上大井,桜田門,2,102,118
JR御殿場線,3.2,相模金子,桜田門,2,111,127
JR御殿場線,3.2,松田,桜田門,2,96,112
JR御殿場線,4.0,東山北,桜田門,2,105,121
JR御殿場線,4.0,山北,桜田門,2,109,125
JR御殿場線,4.0,谷峨,桜田門,2,118,134
JR御殿場線,3.8,足柄,桜田門,2,76,92
JR成田線,5.1,佐倉,桜田門,2,84,100
JR成田線,3.5,酒々井,桜田門,2,90,106
JR成田線,5.5,成田,桜田門,2,97,113
JR成田線,4.8,久住,桜田門,2,108,124
JR成田線,4.2,滑河,桜田門,2,114,130
JR成田線,3.4,下総神崎,桜田門,2,121,137
JR成田線,2.8,大戸,桜田門,2,126,142
JR成田線,3.0,佐原,桜田門,2,130,146
JR成田線,4.0,香取,桜田門,2,135,151
JR成田線,4.1,水郷,桜田門,2,142,158
JR成田線,3.7,小見川,桜田門,2,147,163
JR成田線,3.9,笹川,桜田門,2,153,169
JR成田線,3.9,下総橘,桜田門,2,161,177
JR成田線,3.9,下総豊里,桜田門,2,165,181
JR成田線,4.0,椎柴,桜田門,2,170,186
JR成田線,3.1,松岸,桜田門,2,161,177
JR成田線,4.0,銚子,桜田門,2,165,181
JR日光線,4.3,宇都宮,桜田門,2,92,108
JR東海道線,9.6,東京,桜田門,0,13,29
JR東海道線,11.0,新橋,桜田門,0,14,30
JR東海道線,9.1,品川,桜田門,1,21,37
JR東海道線,6.5,川崎,桜田門,2,33,49
JR東海道線,6.8,横浜,桜田門,2,32,48
JR東海道線,5.0,戸塚,桜田門,2,44,60
JR東海道線,5.7,大船,桜田門,2,49,65
JR東海道線,5.6,藤沢,桜田門,2,55,71
JR東海道線,5.9,辻堂,桜田門,2,59,75
JR東海道線,5.7,茅ケ崎,桜田門,2,64,80
JR東海道線,4.3,平塚,桜田門,2,71,87
JR東海道線,4.5,大磯,桜田門,2,79,95
JR東海道線,4.2,二宮,桜田門,2,84,100
JR東海道線,4.4,国府津,桜田門,2,88,104
JR東海道線,4.2,鴨宮,桜田門,2,92,108
JR東海道線,5.2,小田原,桜田門,2,53,69
JR東海道線,4.5,早川,桜田門,2,108,124
JR東海道線,4.0,根府川,桜田門,2,113,129
JR東海道線,5.2,真鶴,桜田門,2,118,134
JR東海道線,5.2,湯河原,桜田門,2,122,138
JR東金線,3.2,大網,桜田門,2,87,103
JR東金線,2.9,福俵,桜田門,2,94,110
JR東金線,3.0,東金,桜田門,2,97,113
JR東金線,2.9,求名,桜田門,2,108,124
JR東金線,2.4,成東,桜田門,2,114,130
JR根岸線,5.5,大船,桜田門,2,49,65
JR根岸線,5.0,本郷台,桜田門,2,72,88
JR根岸線,4.5,港南台,桜田門,2,69,85
JR根岸線,3.9,洋光台,桜田門,2,67,83
JR根岸線,4.2,新杉田,桜田門,2,63,79
JR根岸線,3.9,磯子,桜田門,2,61,77
JR根岸線,4.0,根岸,桜田門,2,58,74
JR根岸線,5.2,山手,桜田門,2,55,71
JR根岸線,6.2,石川町,桜田門,2,53,69
JR根岸線,6.7,関内,桜田門,2,51,67
JR根岸線,6.8,桜木町,桜田門,2,49,65
JR根岸線,6.8,横浜,桜田門,2,32,48
JR横浜線,3.8,八王子,桜田門,2,69,85
JR横浜線,4.0,片倉,桜田門,2,74,90
JR横浜線,4.5,八王子みなみ野,桜田門,2,75,91
JR横浜線,4.2,相原,桜田門,2,71,87
JR横浜線,4.1,橋本,桜田門,2,59,75
JR横浜線,3.6,相模原,桜田門,2,60,76
JR横浜線,3.6,矢部,桜田門,2,58,74
JR横浜線,3.6,淵野辺,桜田門,2,56,72
JR横浜線,4.3,古淵,桜田門,2,53,69
JR横浜線,4.6,町田,桜田門,2,41,57
JR横浜線,6.3,成瀬,桜田門,2,51,67
JR横浜線,5.5,長津田,桜田門,2,41,57
JR横浜線,5.0,十日市場,桜田門,2,48,64
JR横浜線,5.3,中山,桜田門,2,45,61
JR横浜線,6.4,鴨居,桜田門,2,42,58
JR横浜線,6.5,小机,桜田門,2,39,55
JR横浜線,6.5,新横浜,桜田門,1,28,44
JR横浜線,6.0,菊名,桜田門,1,23,39
JR横浜線,5.1,大口,桜田門,2,36,52
JR横浜線,6.1,東神奈川,桜田門,2,43,59
JR横須賀線,9.3,東京,桜田門,0,13,29
