line,price,from,to,trans,min,train+walk_min,lat,lng
新京成線,3.7,北習志野,大塚,1,60,68,35.7213256,140.0421854
新京成線,3.5,習志野,大塚,2,62,70,35.7150279,140.042843
新京成線,3.5,薬園台,大塚,2,60,68,35.7101927,140.037685
新京成線,4.2,前原,大塚,2,58,66,35.7011242,140.0279198
新京成線,5.2,新津田沼,大塚,1,65,73,35.690134,140.023716
新京成線,6.0,京成津田沼,大塚,1,49,57,35.683195,140.0241953
千葉都市モノレール,6.3,千葉みなと,大塚,1,79,87,35.606701,140.102768
千葉都市モノレール,6.5,市役所前,大塚,2,301,309,35.6072365,140.1078768
千葉都市モノレール,6.0,千葉,大塚,1,70,78,35.6129259,140.1134781
千葉都市モノレール,6.0,栄町,大塚,2,83,91,35.6130005,140.1186178
千葉都市モノレール,7.6,葭川公園,大塚,2,92,100,35.6088834,140.1201432
千葉都市モノレール,5.6,県庁前,大塚,2,512,520,0.0,0.0
千葉都市モノレール,5.0,千葉公園,大塚,2,83,91,35.6197639,140.1178633
千葉都市モノレール,3.7,作草部,大塚,2,84,92,35.625449,140.115461
千葉都市モノレール,4.5,天台,大塚,2,86,94,35.6314223,140.1128004
千葉都市モノレール,3.9,穴川,大塚,2,84,92,34.3590746,136.8159833
千葉都市モノレール,3.8,スポーツセンター,大塚,2,85,93,35.643336,140.11621
千葉都市モノレール,3.5,動物公園,大塚,2,83,91,35.6425843,140.1255516
千葉都市モノレール,5.4,みつわ台,大塚,2,81,89,35.638726,140.134903
千葉都市モノレール,5.3,都賀,大塚,1,74,82,35.6360953,140.1492014
千葉都市モノレール,4.9,桜木,大塚,2,140,148,35.6312583,140.1610186
千葉都市モノレール,4.3,小倉台,大塚,1,106,114,35.627784,140.171845
千葉都市モノレール,4.1,千城台北,大塚,1,108,116,35.627562,140.181983
千葉都市モノレール,4.2,千城台,大塚,1,111,119,35.622368,140.188538
流鉄流山線,4.5,馬橋,大塚,1,39,47,35.81134000000001,139.917276
流鉄流山線,4.3,幸谷,大塚,1,46,54,35.826334,139.9198036
流鉄流山線,4.6,小金城趾,大塚,2,50,58,35.8357412,139.9173453
流鉄流山線,5.2,鰭ヶ崎,大塚,2,52,60,35.8410089,139.9109071
流鉄流山線,4.8,平和台,大塚,2,55,63,35.7575611,139.6543279
流鉄流山線,5.7,流山,大塚,2,56,64,35.856529,139.901914
東葉高速鉄道,6.1,西船橋,大塚,1,49,57,35.7074443,139.9590775
東葉高速鉄道,6.3,東海神,大塚,1,54,62,35.7062911,139.981519
東葉高速鉄道,3.6,飯山満,大塚,1,58,66,35.7140502,140.0222372
東葉高速鉄道,3.7,北習志野,大塚,1,60,68,35.7213256,140.0421854
東葉高速鉄道,5.0,船橋日大前,大塚,1,63,71,35.7268934,140.0588412
東葉高速鉄道,5.0,八千代緑が丘,大塚,1,65,73,35.72902,140.073294
東葉高速鉄道,4.8,八千代中央,大塚,1,68,76,35.7279252,140.1033855
東葉高速鉄道,5.2,村上,大塚,2,438,446,38.2203182,139.4635738
東葉高速鉄道,4.9,東葉勝田台,大塚,1,63,71,35.7169085,140.125726
ユーカリが丘線,3.0,ユーカリが丘,大塚,1,82,90,35.7217699,140.1563228
ユーカリが丘線,3.0,地区センター,大塚,2,90,98,35.7258559,140.1552868
ユーカリが丘線,4.2,公園,大塚,2,91,99,35.7307164,140.1537312
ユーカリが丘線,4.5,女子大,大塚,2,97,105,35.73866570000001,140.1547219
ユーカリが丘線,4.0,中学校,大塚,2,95,103,35.7402623,140.1482611
ユーカリが丘線,4.3,井野,大塚,2,93,101,36.3572949,139.0229725
小湊鉄道線,4.8,五井,大塚,1,89,97,35.5133059,140.0896418
小湊鉄道線,3.1,上総村上,大塚,2,106,114,35.496239,140.1002702
小湊鉄道線,3.0,海士有木,大塚,2,110,118,35.4817158,140.1242993
小湊鉄道線,4.0,上総三又,大塚,2,114,122,35.4660306,140.1267618
小湊鉄道線,4.0,上総山田,大塚,2,117,125,35.4541937,140.126185
小湊鉄道線,3.1,光風台,大塚,2,121,129,35.439581,140.114191
小湊鉄道線,3.1,馬立,大塚,2,124,132,35.4237498,140.1147191
小湊鉄道線,4.0,上総牛久,大塚,2,130,138,35.400098,140.1422447
小湊鉄道線,4.0,上総川間,大塚,2,138,146,35.3881142,140.1510995
小湊鉄道線,2.1,上総鶴舞,大塚,2,141,149,35.3813745,140.1651738
小湊鉄道線,2.1,上総久保,大塚,2,145,153,35.3674896,140.154585
小湊鉄道線,2.1,高滝,大塚,2,148,156,35.353092,140.1502745
銚子電気鉄道,4.0,銚子,大塚,1,206,214,35.7296659,140.8274186
銚子電気鉄道,4.5,仲ノ町,大塚,2,667,675,35.7288793,140.8335364
銚子電気鉄道,4.0,観音,大塚,1,205,213,35.7290055,140.8401505
銚子電気鉄道,3.7,本銚子,大塚,2,225,233,35.731035,140.8478484
銚子電気鉄道,4.0,笠上黒生,大塚,2,227,235,35.7284302,140.8570796
銚子電気鉄道,3.9,西海鹿島,大塚,2,229,237,35.7254346,140.859836
銚子電気鉄道,4.0,海鹿島,大塚,2,230,238,35.722098,140.8630886
銚子電気鉄道,4.0,君ヶ浜,大塚,2,233,241,35.7135969,140.8605197
銚子電気鉄道,4.0,犬吠,大塚,2,235,243,35.70630010000001,140.8611882
銚子電気鉄道,4.0,外川,大塚,2,238,246,35.6992785,140.8570694
芝山鉄道,2.9,東成田,大塚,1,83,91,35.7700782,140.3871955
芝山鉄道,3.9,芝山千代田,大塚,1,90,98,35.7540859,140.3995208
