line,from,to,trans,min,lat,lng,price,walk_min
JR常磐線,荒川沖,東京,0,68,36.0312941,140.1666344,5.5,2
JR常磐線,ひたち野うしく,東京,0,65,36.007352,140.158247,6.0,2
JR常磐線,牛久,東京,0,60,35.9756237,140.1410386,6.0,2
JR常磐線,藤代,東京,0,53,35.9205553,140.1181431,4.8,2
JR常磐線,取手,東京,0,47,35.8956987,140.0628753,4.3,2
JR常磐線,天王台,東京,0,43,35.8725378,140.0409088,6.0,2
JR常磐線,我孫子,東京,2,198,35.8727034,140.0107941,7.4,2
JR常磐線,柏,東京,2,201,35.8621498,139.9709172,8.2,2
JR常磐線,松戸,東京,0,26,35.7843004,139.9006607,8.5,2
JR常磐線,北千住,東京,0,17,35.7496762,139.8053433,10.9,2
JR常磐線,南千住,東京,0,15,35.7331617,139.7989223,12.5,2
JR常磐線,三河島,東京,0,12,35.7331755,139.7784846,11.9,2
JR常磐線,日暮里,東京,0,9,35.7281578,139.7706414,12.6,2
JR常磐線,上野,東京,0,5,35.7141672,139.7774091,15.5,2
JR御殿場線,国府津,東京,0,75,35.281353,139.21494,5.5,2
JR御殿場線,下曽我,東京,1,88,35.3038915,139.1833416,5.9,2
JR御殿場線,上大井,東京,1,92,35.3223391,139.1632941,5.8,2
JR御殿場線,相模金子,東京,1,96,35.3338672,139.1504616,5.1,2
JR御殿場線,松田,東京,1,57,35.346822,139.1375478,4.9,2
JR御殿場線,東山北,東京,1,104,35.3572024,139.1081397,4.7,2
JR御殿場線,山北,東京,1,108,35.3572024,139.1081397,4.7,2
JR御殿場線,谷峨,東京,1,116,35.3655541,139.0385285,4.7,2
JR成田線,佐倉,東京,0,52,35.7097115,140.2260837,6.7,2
JR成田線,酒々井,東京,0,70,35.7316641,140.2752487,6.5,2
JR成田線,成田,東京,0,64,35.777327,140.313605,6.3,2
