line,from,to,trans,min,lat,lng,price,walk_min
JR常磐線,荒川沖,大塚,1,72,36.0312941,140.1666344,5.5,8
JR常磐線,ひたち野うしく,大塚,1,69,36.007352,140.158247,6.0,8
JR常磐線,牛久,大塚,1,64,35.9756237,140.1410386,6.0,8
JR常磐線,藤代,大塚,1,57,35.9205553,140.1181431,4.8,8
JR常磐線,取手,大塚,1,51,35.8956987,140.0628753,4.3,8
JR常磐線,天王台,大塚,1,47,35.8725378,140.0409088,6.0,8
JR常磐線,我孫子,大塚,3,523,35.8727034,140.0107941,7.4,8
JR常磐線,柏,大塚,3,248,35.8621498,139.9709172,8.2,8
JR常磐線,松戸,大塚,1,30,35.7843004,139.9006607,8.5,8
JR常磐線,北千住,大塚,1,18,35.7496762,139.8053433,10.9,8
JR常磐線,南千住,大塚,1,18,35.7331617,139.7989223,12.5,8
JR常磐線,三河島,大塚,1,15,35.7331755,139.7784846,11.9,8
