line,price,from,to,trans,min
JR横浜線,6.7,古淵,日本橋,3,191
JR横浜線,8.2,町田,日本橋,3,188
JR横浜線,7.5,成瀬,日本橋,3,185
JR横浜線,8.3,長津田,日本橋,3,182
JR横浜線,8.2,十日市場,日本橋,3,179
JR横浜線,8.5,中山,日本橋,3,176
JR横浜線,7.7,鴨居,日本橋,3,173
JR横浜線,9.4,小机,日本橋,3,170
JR横浜線,11.5,新横浜,日本橋,2,153
JR横浜線,10.0,菊名,日本橋,3,164
JR横浜線,9.7,大口,日本橋,3,168
JR横浜線,11.5,東神奈川,日本橋,3,171
JR横須賀線,18.8,東京,日本橋,2,178
JR横須賀線,22.7,新橋,日本橋,3,186
JR横須賀線,18.2,品川,日本橋,2,169
JR横須賀線,13.9,西大井,日本橋,3,190
JR横須賀線,12.0,武蔵小杉,日本橋,3,177
JR横須賀線,10.0,新川崎,日本橋,3,198
JR横須賀線,12.2,横浜,日本橋,3,179
JR横須賀線,8.8,保土ケ谷,日本橋,3,212
JR横須賀線,9.0,東戸塚,日本橋,3,216
JR横須賀線,8.3,戸塚,日本橋,3,207
JR横須賀線,8.5,大船,日本橋,3,215
JR横須賀線,9.9,北鎌倉,日本橋,3,229
JR横須賀線,12.2,鎌倉,日本橋,3,232
JR横須賀線,10.9,逗子,日本橋,3,236
JR横須賀線,10.5,東逗子,日本橋,3,241
JR横須賀線,6.9,田浦,日本橋,3,245
JR横須賀線,8.6,横須賀,日本橋,3,248
JR横須賀線,5.5,衣笠,日本橋,3,252
JR横須賀線,6.7,久里浜,日本橋,3,258
JR武蔵野線,9.8,府中本町,日本橋,4,217
JR武蔵野線,8.5,北府中,日本橋,3,649
JR武蔵野線,9.8,西国分寺,日本橋,3,238
JR武蔵野線,7.2,新小平,日本橋,4,244
JR武蔵野線,7.2,新秋津,日本橋,4,249
JR武蔵野線,6.7,東所沢,日本橋,4,252
JR武蔵野線,7.6,新座,日本橋,4,251
JR武蔵野線,8.3,北朝霞,日本橋,4,247
JR武蔵野線,7.4,西浦和,日本橋,4,243
JR武蔵野線,8.9,武蔵浦和,日本橋,4,236
JR武蔵野線,8.3,南浦和,日本橋,3,227
JR武蔵野線,7.0,東浦和,日本橋,3,614
JR武蔵野線,8.1,東川口,日本橋,3,574
JR武蔵野線,8.0,南越谷,日本橋,3,581
JR武蔵野線,6.9,越谷レイクタウン,日本橋,3,603
JR武蔵野線,7.1,吉川,日本橋,3,601
JR武蔵野線,6.2,吉川美南,日本橋,3,598
JR武蔵野線,5.8,新三郷,日本橋,3,596
JR武蔵野線,7.9,南流山,日本橋,3,591
JR武蔵野線,7.1,新松戸,日本橋,3,255
JR武蔵野線,5.6,新八柱,日本橋,3,584
JR武蔵野線,8.5,東松戸,日本橋,3,582
JR武蔵野線,6.0,市川大野,日本橋,3,579
JR武蔵野線,7.0,船橋法典,日本橋,3,576
JR武蔵野線,9.7,西船橋,日本橋,3,238
JR湘南新宿ライン（宇都宮線・横須賀線）,10.3,浦和,日本橋,3,240
JR湘南新宿ライン（宇都宮線・横須賀線）,12.0,赤羽,日本橋,3,215
JR湘南新宿ライン（宇都宮線・横須賀線）,13.9,池袋,日本橋,3,210
JR湘南新宿ライン（宇都宮線・横須賀線）,18.9,新宿,日本橋,3,201
JR湘南新宿ライン（宇都宮線・横須賀線）,22.3,渋谷,日本橋,3,193
JR湘南新宿ライン（宇都宮線・横須賀線）,21.6,恵比寿,日本橋,3,192
