line,from,to,trans,min
JR青梅線,福生,日本橋,4,529
JR青梅線,羽村,日本橋,4,532
JR青梅線,小作,日本橋,4,535
JR青梅線,河辺,日本橋,4,538
JR青梅線,東青梅,日本橋,4,540
JR青梅線,青梅,日本橋,4,542
JR青梅線,宮ノ平,日本橋,4,645
JR青梅線,日向和田,日本橋,4,647
JR青梅線,石神前,日本橋,5,569
JR青梅線,二俣尾,日本橋,5,572
JR青梅線,軍畑,日本橋,5,574
JR青梅線,沢井,日本橋,5,576
JR青梅線,御嶽,日本橋,5,579
JR青梅線,川井,日本橋,5,584
JR青梅線,古里,日本橋,5,587
JR青梅線,鳩ノ巣,日本橋,5,592
JR青梅線,奥多摩,日本橋,5,598
JR高崎線,高崎,日本橋,3,605
JR高崎線,倉賀野,日本橋,4,611
JR高崎線,神保原,日本橋,4,601
JR高崎線,本庄,日本橋,4,597
JR高崎線,岡部,日本橋,4,592
JR高崎線,深谷,日本橋,4,588
JR高崎線,籠原,日本橋,4,583
JR高崎線,熊谷,日本橋,3,628
JR高崎線,行田,日本橋,4,573
JR高崎線,北鴻巣,日本橋,4,566
JR高崎線,鴻巣,日本橋,4,562
JR高崎線,北本,日本橋,4,559
JR高崎線,桶川,日本橋,4,554
JR高崎線,北上尾,日本橋,4,552
JR高崎線,上尾,日本橋,6,1348
JR高崎線,宮原,日本橋,4,545
JR高崎線,さいたま新都心,日本橋,3,247
JR高崎線,浦和,日本橋,3,240
JR高崎線,赤羽,日本橋,3,215
JR高崎線,尾久,日本橋,4,223
JR高崎線,上野,日本橋,3,197
JR鶴見線,鶴見,日本橋,3,200
JR鶴見線,国道,日本橋,4,542
JR鶴見線,鶴見小野,日本橋,4,544
JR鶴見線,弁天橋,日本橋,4,546
JR鶴見線,浅野,日本橋,4,548
JR鶴見線,新芝浦,日本橋,4,683
JR鶴見線,安善,日本橋,4,549
JR鶴見線,大川,日本橋,4,228
JR鶴見線,武蔵白石,日本橋,4,551
JR鶴見線,浜川崎,日本橋,6,211
JR鶴見線,昭和,日本橋,4,593
JR鶴見線,扇町,日本橋,0,9
JR鹿島線,佐原,日本橋,4,615
JR鹿島線,香取,日本橋,5,630
JR鹿島線,十二橋,日本橋,5,633
JR鹿島線,潮来,日本橋,5,636
JR鹿島線,延方,日本橋,5,643
JR鹿島線,鹿島神宮,日本橋,5,647
つくばエクスプレス,秋葉原,日本橋,3,193
つくばエクスプレス,新御徒町,日本橋,4,204
つくばエクスプレス,浅草,日本橋,3,213
つくばエクスプレス,南千住,日本橋,4,210
つくばエクスプレス,北千住,日本橋,3,223
つくばエクスプレス,青井,日本橋,4,216
つくばエクスプレス,六町,日本橋,4,218
つくばエクスプレス,八潮,日本橋,4,221
つくばエクスプレス,三郷中央,日本橋,4,539
つくばエクスプレス,南流山,日本橋,3,591
つくばエクスプレス,流山セントラルパーク,日本橋,4,545
つくばエクスプレス,流山おおたかの森,日本橋,4,547
つくばエクスプレス,柏の葉キャンパス,日本橋,4,551
つくばエクスプレス,柏たなか,日本橋,4,553
つくばエクスプレス,守谷,日本橋,4,557
つくばエクスプレス,みらい平,日本橋,4,563
つくばエクスプレス,みどりの,日本橋,4,566
つくばエクスプレス,万博記念公園,日本橋,1,48
