line,from,to,trans,min
JR湘南新宿ライン（宇都宮線・横須賀線）,池袋,銀座一丁目,0,25
JR湘南新宿ライン（宇都宮線・横須賀線）,新宿,銀座一丁目,0,29
JR湘南新宿ライン（宇都宮線・横須賀線）,渋谷,銀座一丁目,0,24
JR湘南新宿ライン（宇都宮線・横須賀線）,恵比寿,銀座一丁目,0,24
JR湘南新宿ライン（宇都宮線・横須賀線）,大崎,銀座一丁目,1,24
JR湘南新宿ライン（宇都宮線・横須賀線）,武蔵小杉,銀座一丁目,1,28
JR湘南新宿ライン（宇都宮線・横須賀線）,新川崎,銀座一丁目,1,32
JR湘南新宿ライン（宇都宮線・横須賀線）,横浜,銀座一丁目,1,39
JR湘南新宿ライン（高崎線・東海道線）,浦和,銀座一丁目,1,45
JR湘南新宿ライン（高崎線・東海道線）,赤羽,銀座一丁目,1,36
JR湘南新宿ライン（高崎線・東海道線）,池袋,銀座一丁目,0,25
JR湘南新宿ライン（高崎線・東海道線）,新宿,銀座一丁目,0,29
JR湘南新宿ライン（高崎線・東海道線）,渋谷,銀座一丁目,0,24
JR湘南新宿ライン（高崎線・東海道線）,恵比寿,銀座一丁目,0,24
JR湘南新宿ライン（高崎線・東海道線）,大崎,銀座一丁目,1,24
JR湘南新宿ライン（高崎線・東海道線）,武蔵小杉,銀座一丁目,1,28
JR湘南新宿ライン（高崎線・東海道線）,横浜,銀座一丁目,1,39
JR湘南新宿ライン（高崎線・東海道線）,戸塚,銀座一丁目,1,50
JR湘南新宿ライン（高崎線・東海道線）,大船,銀座一丁目,1,56
JR相模線,橋本,銀座一丁目,1,90
JR相模線,南橋本,銀座一丁目,2,100
JR相模線,上溝,銀座一丁目,2,104
JR相模線,番田,銀座一丁目,2,106
JR相模線,原当麻,銀座一丁目,2,111
JR相模線,下溝,銀座一丁目,2,109
JR相模線,相武台下,銀座一丁目,2,103
JR相模線,入谷,銀座一丁目,0,30
JR相模線,海老名,銀座一丁目,2,75
JR相模線,厚木,銀座一丁目,1,94
JR相模線,社家,銀座一丁目,2,95
JR相模線,門沢橋,銀座一丁目,2,92
JR相模線,倉見,銀座一丁目,2,90
JR相模線,宮山,銀座一丁目,2,87
JR相模線,寒川,銀座一丁目,2,84
JR相模線,香川,銀座一丁目,2,81
JR相模線,北茅ケ崎,銀座一丁目,2,78
JR相模線,茅ケ崎,銀座一丁目,1,67
JR総武本線,東千葉,銀座一丁目,2,65
JR総武本線,都賀,銀座一丁目,1,65
JR総武本線,四街道,銀座一丁目,1,69
JR総武本線,物井,銀座一丁目,1,74
JR総武本線,佐倉,銀座一丁目,1,78
JR総武本線,南酒々井,銀座一丁目,2,79
JR総武本線,八街,銀座一丁目,2,91
JR総武本線,日向,銀座一丁目,2,115
JR総武本線,成東,銀座一丁目,1,112
JR総武本線,横芝,銀座一丁目,2,117
JR総武本線,飯倉,銀座一丁目,2,122
JR総武本線,飯岡,銀座一丁目,2,142
JR総武本線,倉橋,銀座一丁目,2,146
JR総武本線,猿田,銀座一丁目,2,148
JR総武本線,松岸,銀座一丁目,2,155
JR総武本線,銚子,銀座一丁目,2,159
JR総武線快速,東京,銀座一丁目,0,9
JR総武線快速,新日本橋,銀座一丁目,0,22
JR総武線快速,馬喰町,銀座一丁目,1,20
JR総武線快速,錦糸町,銀座一丁目,1,24
JR総武線快速,新小岩,銀座一丁目,1,30
JR総武線快速,市川,銀座一丁目,1,35
JR総武線快速,船橋,銀座一丁目,1,42
JR総武線快速,津田沼,銀座一丁目,1,46
JR総武線快速,稲毛,銀座一丁目,1,54
JR総武線快速,千葉,銀座一丁目,1,58
JR青梅線,立川,銀座一丁目,1,63
JR青梅線,西立川,銀座一丁目,1,70
JR青梅線,東中神,銀座一丁目,1,72
JR青梅線,中神,銀座一丁目,1,74
