line,from,to,trans,min
JR総武線快速,新日本橋,国会議事堂前,0,32
JR総武線快速,馬喰町,国会議事堂前,1,19
JR総武線快速,錦糸町,国会議事堂前,1,23
JR総武線快速,新小岩,国会議事堂前,1,28
JR総武線快速,市川,国会議事堂前,1,33
JR総武線快速,船橋,国会議事堂前,1,39
JR総武線快速,津田沼,国会議事堂前,1,44
JR総武線快速,稲毛,国会議事堂前,1,51
JR総武線快速,千葉,国会議事堂前,1,57
JR青梅線,立川,国会議事堂前,1,54
JR青梅線,西立川,国会議事堂前,1,58
JR青梅線,東中神,国会議事堂前,1,60
JR青梅線,中神,国会議事堂前,1,62
