line,from,to,trans,min
JR高崎線,高崎,大塚,1,69
JR高崎線,倉賀野,大塚,1,132
JR高崎線,神保原,大塚,1,121
JR高崎線,本庄,大塚,1,117
JR高崎線,岡部,大塚,1,112
JR高崎線,深谷,大塚,1,93
JR高崎線,籠原,大塚,1,100
JR高崎線,熊谷,大塚,1,61
JR高崎線,行田,大塚,1,87
JR高崎線,北鴻巣,大塚,1,80
JR高崎線,鴻巣,大塚,1,76
JR高崎線,北本,大塚,1,72
JR高崎線,桶川,大塚,1,67
JR高崎線,北上尾,大塚,1,64
JR高崎線,上尾,大塚,4,778
JR高崎線,宮原,大塚,1,56
JR高崎線,さいたま新都心,大塚,1,46
JR高崎線,浦和,大塚,1,32
JR高崎線,赤羽,大塚,1,17
JR高崎線,尾久,大塚,1,25
JR高崎線,上野,大塚,0,14
JR鶴見線,鶴見,大塚,1,52
JR鶴見線,国道,大塚,2,58
JR鶴見線,鶴見小野,大塚,2,60
JR鶴見線,弁天橋,大塚,2,62
JR鶴見線,浅野,大塚,2,64
JR鶴見線,新芝浦,大塚,2,69
JR鶴見線,安善,大塚,2,65
JR鶴見線,大川,大塚,2,70
JR鶴見線,武蔵白石,大塚,2,67
JR鶴見線,浜川崎,大塚,2,69
JR鶴見線,昭和,大塚,2,73
JR鶴見線,扇町,大塚,3,208
JR鹿島線,佐原,大塚,1,145
JR鹿島線,香取,大塚,1,150
JR鹿島線,十二橋,大塚,1,156
JR鹿島線,潮来,大塚,1,159
JR鹿島線,延方,大塚,1,164
JR鹿島線,鹿島神宮,大塚,1,169
つくばエクスプレス,秋葉原,大塚,0,17
つくばエクスプレス,新御徒町,大塚,1,26
つくばエクスプレス,浅草,大塚,1,24
つくばエクスプレス,南千住,大塚,1,18
つくばエクスプレス,北千住,大塚,1,18
つくばエクスプレス,青井,大塚,1,40
つくばエクスプレス,六町,大塚,1,42
つくばエクスプレス,八潮,大塚,1,46
つくばエクスプレス,三郷中央,大塚,1,50
つくばエクスプレス,南流山,大塚,1,54
つくばエクスプレス,流山セントラルパーク,大塚,1,56
つくばエクスプレス,流山おおたかの森,大塚,1,59
つくばエクスプレス,柏の葉キャンパス,大塚,1,62
つくばエクスプレス,柏たなか,大塚,1,65
つくばエクスプレス,守谷,大塚,1,69
つくばエクスプレス,みらい平,大塚,1,73
つくばエクスプレス,みどりの,大塚,1,80
つくばエクスプレス,万博記念公園,大塚,3,239
つくばエクスプレス,研究学園,大塚,1,83
つくばエクスプレス,つくば,大塚,1,89
りんかい線,大崎,大塚,0,28
りんかい線,大井町,大塚,1,28
りんかい線,品川シーサイド,大塚,1,31
りんかい線,天王洲アイル,大塚,1,33
りんかい線,東京テレポート,大塚,1,37
りんかい線,国際展示場,大塚,1,39
りんかい線,東雲,大塚,1,42
りんかい線,新木場,大塚,1,44
京急久里浜線,堀ノ内,大塚,1,104
京急久里浜線,新大津,大塚,1,106
京急久里浜線,北久里浜,大塚,1,107
京急久里浜線,京急久里浜,大塚,1,110
京急久里浜線,ＹＲＰ野比,大塚,1,117
京急久里浜線,京急長沢,大塚,1,120
京急久里浜線,津久井浜,大塚,1,122
京急久里浜線,三浦海岸,大塚,1,124
京急久里浜線,三崎口,大塚,1,126
京急大師線,京急川崎,大塚,1,52
京急大師線,港町,大塚,2,59
京急大師線,鈴木町,大塚,2,60
京急大師線,川崎大師,大塚,2,62
京急大師線,東門前,大塚,2,63
京急大師線,小島新田,大塚,2,66
京急本線,泉岳寺,大塚,0,41
京急本線,品川,大塚,0,32
京急本線,北品川,大塚,1,38
京急本線,新馬場,大塚,1,39
京急本線,青物横丁,大塚,1,40
京急本線,鮫洲,大塚,1,42
京急本線,立会川,大塚,1,43
京急本線,大森海岸,大塚,1,49
