line,from,to,trans,req_min,req_min+walk,price
りんかい線,大崎,日本橋(東京都),1,23,32,8.5
りんかい線,大井町,日本橋(東京都),1,22,31,8.1
りんかい線,品川シーサイド,日本橋(東京都),1,39,48,8.7
りんかい線,天王洲アイル,日本橋(東京都),1,26,35,9.1
りんかい線,東京テレポート,日本橋(東京都),1,34,43,11.9
りんかい線,国際展示場,日本橋(東京都),1,41,50,9.5
りんかい線,新木場,日本橋(東京都),1,21,30,9.1
京急大師線,京急川崎,日本橋(東京都),0,34,43,6.7
京急大師線,港町,日本橋(東京都),1,44,53,6.6
京急大師線,鈴木町,日本橋(東京都),1,46,55,6.3
京急大師線,川崎大師,日本橋(東京都),1,47,56,6.1
京急大師線,東門前,日本橋(東京都),1,48,57,5.6
京急大師線,小島新田,日本橋(東京都),1,51,60,5.7
京急本線,泉岳寺,日本橋(東京都),0,13,22,9.7
京急本線,品川,日本橋(東京都),0,16,25,9.1
京急本線,北品川,日本橋(東京都),1,23,32,8.2
京急本線,新馬場,日本橋(東京都),1,24,33,7.9
京急本線,青物横丁,日本橋(東京都),0,20,29,8.5
京急本線,鮫洲,日本橋(東京都),1,27,36,8.1
京急本線,立会川,日本橋(東京都),0,22,31,7.5
京急本線,大森海岸,日本橋(東京都),1,34,43,7.4
京急本線,平和島,日本橋(東京都),0,25,34,7.0
京急本線,大森町,日本橋(東京都),1,31,40,6.8
京急本線,梅屋敷,日本橋(東京都),1,32,41,6.9
京急本線,京急蒲田,日本橋(東京都),0,30,39,7.4
京急本線,雑色,日本橋(東京都),1,37,46,6.6
京急本線,六郷土手,日本橋(東京都),1,39,48,6.5
京急本線,京急川崎,日本橋(東京都),0,34,43,6.7
京急本線,八丁畷,日本橋(東京都),1,41,50,6.0
京急本線,鶴見市場,日本橋(東京都),1,42,51,6.0
京急本線,京急鶴見,日本橋(東京都),1,42,51,6.0
京急本線,生麦,日本橋(東京都),1,49,58,4.9
京急本線,京急新子安,日本橋(東京都),1,45,54,4.5
京急本線,神奈川新町,日本橋(東京都),0,44,53,5.3
京急本線,横浜,日本橋(東京都),0,49,58,6.8
京急空港線,京急蒲田,日本橋(東京都),0,30,39,7.4
京急空港線,糀谷,日本橋(東京都),0,32,41,7.3
京急空港線,大鳥居,日本橋(東京都),0,35,44,7.2
京急空港線,穴守稲荷,日本橋(東京都),0,37,46,7.3
京急空港線,天空橋,日本橋(東京都),0,38,47,7.2
京成千葉線,京成津田沼,日本橋(東京都),0,47,56,6.0
京成成田空港線,京成上野,日本橋(東京都),0,15,24,7.7
京成成田空港線,日暮里,日本橋(東京都),1,18,27,7.5
京成成田空港線,青砥,日本橋(東京都),0,22,31,5.4
京成成田空港線,京成高砂,日本橋(東京都),0,25,34,5.0
京成成田空港線,東松戸,日本橋(東京都),0,32,41,5.8
京成成田空港線,千葉ニュータウン中央,日本橋(東京都),0,45,54,4.4
京成成田空港線,印旛日本医大,日本橋(東京都),0,50,59,4.0
京成押上線,京成曳舟,日本橋(東京都),0,17,26,6.9
京成押上線,八広,日本橋(東京都),0,19,28,6.5
京成押上線,四ツ木,日本橋(東京都),0,22,31,5.8
京成押上線,京成立石,日本橋(東京都),0,23,32,5.8
京成押上線,青砥,日本橋(東京都),0,22,31,5.4
京成押上線,京成高砂,日本橋(東京都),0,25,34,5.0
京成本線,京成津田沼,日本橋(東京都),0,47,56,6.0
京成本線,船橋競馬場,日本橋(東京都),1,50,59,5.2
京成本線,大神宮下,日本橋(東京都),1,48,57,5.4
京成本線,京成船橋,日本橋(東京都),0,42,51,6.0
京成本線,海神,日本橋(東京都),1,48,57,6.1
京成本線,京成西船,日本橋(東京都),0,44,53,6.6
京成本線,東中山,日本橋(東京都),1,43,52,5.4
京成本線,京成中山,日本橋(東京都),1,41,50,5.5
京成本線,鬼越,日本橋(東京都),1,40,49,5.5
京成本線,京成八幡,日本橋(東京都),0,35,44,6.0
京成本線,菅野,日本橋(東京都),1,45,54,6.0
京成本線,市川真間,日本橋(東京都),1,38,47,6.3
京成本線,国府台,日本橋(東京都),1,36,45,6.4
京成本線,江戸川,日本橋(東京都),1,35,44,6.0
京成本線,京成小岩,日本橋(東京都),1,31,40,5.9
京成本線,京成高砂,日本橋(東京都),0,25,34,5.0
京成本線,青砥,日本橋(東京都),0,22,31,5.4
京成本線,お花茶屋,日本橋(東京都),1,26,35,5.5
京成本線,堀切菖蒲園,日本橋(東京都),1,28,37,5.3
京成本線,京成関屋,日本橋(東京都),1,30,39,7.4
京成本線,千住大橋,日本橋(東京都),1,27,36,7.3
京成本線,町屋,日本橋(東京都),1,25,34,6.5
京成本線,新三河島,日本橋(東京都),1,23,32,7.0
京成本線,日暮里,日本橋(東京都),1,18,27,7.5
京成本線,京成上野,日本橋(東京都),0,15,24,7.7
京成金町線,京成高砂,日本橋(東京都),0,25,34,5.0
京成金町線,柴又,日本橋(東京都),1,32,41,4.9
京成金町線,京成金町,日本橋(東京都),1,34,43,4.9
京王井の頭線,渋谷,日本橋(東京都),0,20,29,10.8
京王井の頭線,神泉,日本橋(東京都),1,30,39,10.2
京王井の頭線,駒場東大前,日本橋(東京都),1,32,41,8.6
京王井の頭線,池ノ上,日本橋(東京都),1,34,43,8.4
京王井の頭線,下北沢,日本橋(東京都),1,31,40,8.0
京王井の頭線,新代田,日本橋(東京都),1,37,46,7.3
京王井の頭線,東松原,日本橋(東京都),1,38,47,7.0
京王井の頭線,明大前,日本橋(東京都),1,33,42,7.0
京王井の頭線,永福町,日本橋(東京都),1,43,52,6.3
京王井の頭線,西永福,日本橋(東京都),1,45,54,6.2
京王井の頭線,浜田山,日本橋(東京都),1,47,56,5.9
京王井の頭線,高井戸,日本橋(東京都),1,49,58,6.0
京王井の頭線,富士見ヶ丘,日本橋(東京都),1,50,59,5.7
京王井の頭線,三鷹台,日本橋(東京都),1,45,54,6.2
京王井の頭線,井の頭公園,日本橋(東京都),1,43,52,6.6
京王井の頭線,吉祥寺,日本橋(東京都),0,36,45,6.3
京王線,初台,日本橋(東京都),1,24,33,8.0
京王線,幡ヶ谷,日本橋(東京都),1,26,35,7.8
京王線,新宿,日本橋(東京都),1,18,27,8.2
京王線,笹塚,日本橋(東京都),1,27,36,7.5
京王線,代田橋,日本橋(東京都),1,31,40,7.2
京王線,明大前,日本橋(東京都),1,33,42,7.0
京王線,下高井戸,日本橋(東京都),1,36,45,6.3
京王線,桜上水,日本橋(東京都),1,38,47,6.2
京王線,上北沢,日本橋(東京都),1,44,53,6.3
京王線,八幡山,日本橋(東京都),1,46,55,6.4
京王線,千歳烏山,日本橋(東京都),1,45,54,6.0
京王線,仙川,日本橋(東京都),1,48,57,6.0
京王線,つつじヶ丘,日本橋(東京都),1,50,59,5.8
北総鉄道北総線,京成高砂,日本橋(東京都),0,25,34,5.0
北総鉄道北総線,新柴又,日本橋(東京都),0,33,42,5.5
北総鉄道北総線,矢切,日本橋(東京都),0,36,45,5.1
北総鉄道北総線,北国分,日本橋(東京都),0,38,47,5.1
北総鉄道北総線,秋山,日本橋(東京都),0,40,49,5.7
北総鉄道北総線,東松戸,日本橋(東京都),0,32,41,5.8
北総鉄道北総線,松飛台,日本橋(東京都),0,44,53,5.4
北総鉄道北総線,大町,日本橋(東京都),0,46,55,4.8
北総鉄道北総線,西白井,日本橋(東京都),0,42,51,3.3
北総鉄道北総線,白井,日本橋(東京都),0,44,53,4.5
北総鉄道北総線,小室,日本橋(東京都),0,46,55,3.7
北総鉄道北総線,千葉ニュータウン中央,日本橋(東京都),0,45,54,4.4
北総鉄道北総線,印旛日本医大,日本橋(東京都),0,50,59,4.0
小田急小田原線,新宿,日本橋(東京都),1,18,27,8.2
小田急小田原線,参宮橋,日本橋(東京都),1,51,60,9.0
小田急小田原線,代々木八幡,日本橋(東京都),1,47,56,9.7
小田急小田原線,代々木上原,日本橋(東京都),1,28,37,8.4
小田急小田原線,東北沢,日本橋(東京都),1,28,37,8.1
小田急小田原線,下北沢,日本橋(東京都),1,31,40,8.0
小田急小田原線,世田谷代田,日本橋(東京都),1,32,41,7.5
小田急小田原線,梅ヶ丘,日本橋(東京都),1,33,42,6.3
小田急小田原線,豪徳寺,日本橋(東京都),1,35,44,6.3
小田急小田原線,経堂,日本橋(東京都),1,36,45,6.4
小田急小田原線,千歳船橋,日本橋(東京都),1,43,52,6.1
小田急小田原線,祖師ヶ谷大蔵,日本橋(東京都),1,46,55,6.5
小田急小田原線,成城学園前,日本橋(東京都),1,41,50,6.1
小田急小田原線,喜多見,日本橋(東京都),1,51,60,5.8
小田急小田原線,登戸,日本橋(東京都),1,44,53,5.5
小田急小田原線,向ヶ丘遊園,日本橋(東京都),1,48,57,5.0
小田急小田原線,生田,日本橋(東京都),1,51,60,4.5
新京成線,京成津田沼,日本橋(東京都),0,47,56,6.0
新京成線,新津田沼,日本橋(東京都),0,51,60,5.5
新京成線,北習志野,日本橋(東京都),0,50,59,3.5
新京成線,滝不動,日本橋(東京都),1,51,60,4.0
新京成線,三咲,日本橋(東京都),1,50,59,3.9
新京成線,二和向台,日本橋(東京都),1,48,57,4.0
新京成線,鎌ヶ谷大仏,日本橋(東京都),1,47,56,3.7
新京成線,初富,日本橋(東京都),1,44,53,4.0
新京成線,北初富,日本橋(東京都),1,44,53,4.8
新京成線,くぬぎ山,日本橋(東京都),1,48,57,4.8
新京成線,八柱,日本橋(東京都),1,47,56,5.0
新京成線,松戸,日本橋(東京都),1,36,45,5.5
日暮里・舎人ライナー,西日暮里,日本橋(東京都),1,19,28,7.0
日暮里・舎人ライナー,日暮里,日本橋(東京都),1,18,27,7.5
東京モノレール,浜松町,日本橋(東京都),0,17,26,10.4
東京モノレール,天王洲アイル,日本橋(東京都),1,26,35,9.1
東京モノレール,大井競馬場前,日本橋(東京都),1,30,39,7.5
東京モノレール,流通センター,日本橋(東京都),1,32,41,6.5
東京モノレール,昭和島,日本橋(東京都),1,33,42,6.5
東京モノレール,整備場,日本橋(東京都),1,36,45,7.1
東京モノレール,天空橋,日本橋(東京都),0,38,47,7.2
東京モノレール,新整備場,日本橋(東京都),1,43,52,4.2
東急世田谷線,三軒茶屋,日本橋(東京都),1,29,38,8.0
東急世田谷線,下高井戸,日本橋(東京都),1,36,45,6.3
東急多摩川線,多摩川,日本橋(東京都),1,39,48,6.3
東急多摩川線,矢口渡,日本橋(東京都),1,50,59,6.9
東急多摩川線,蒲田,日本橋(東京都),0,45,54,7.3
東急大井町線,大井町,日本橋(東京都),1,22,31,8.1
東急大井町線,下神明,日本橋(東京都),1,30,39,7.8
東急大井町線,戸越公園,日本橋(東京都),1,29,38,8.0
東急大井町線,中延,日本橋(東京都),0,23,32,7.9
東急大井町線,荏原町,日本橋(東京都),1,31,40,7.7
東急大井町線,旗の台,日本橋(東京都),1,33,42,7.3
東急大井町線,北千束,日本橋(東京都),1,38,47,7.5
東急大井町線,大岡山,日本橋(東京都),1,33,42,7.8
東急大井町線,緑が丘,日本橋(東京都),1,41,50,8.0
東急大井町線,自由が丘,日本橋(東京都),1,43,52,8.0
東急大井町線,九品仏,日本橋(東京都),1,45,54,7.3
東急大井町線,尾山台,日本橋(東京都),1,47,56,7.0
東急大井町線,等々力,日本橋(東京都),1,49,58,6.8
東急大井町線,上野毛,日本橋(東京都),1,51,60,7.0
東急大井町線,二子玉川,日本橋(東京都),1,41,50,6.8
東急大井町線,二子新地,日本橋(東京都),1,42,51,6.6
東急大井町線,溝の口,日本橋(東京都),1,46,55,6.8
東急新横浜線,新横浜,日本橋(東京都),1,39,48,6.6
東急新横浜線,日吉,日本橋(東京都),1,47,56,6.1
東急東横線,渋谷,日本橋(東京都),0,20,29,10.8
東急東横線,代官山,日本橋(東京都),1,31,40,11.2
東急東横線,中目黒,日本橋(東京都),1,27,36,9.2
東急東横線,祐天寺,日本橋(東京都),1,36,45,8.4
東急東横線,学芸大学,日本橋(東京都),1,38,47,8.3
東急東横線,都立大学,日本橋(東京都),1,40,49,8.7
東急東横線,自由が丘,日本橋(東京都),1,43,52,8.0
東急東横線,田園調布,日本橋(東京都),1,37,46,6.7
東急東横線,多摩川,日本橋(東京都),1,39,48,6.3
東急東横線,新丸子,日本橋(東京都),1,50,59,6.2
東急東横線,武蔵小杉,日本橋(東京都),1,27,36,6.3
東急東横線,日吉,日本橋(東京都),1,47,56,6.1
東急東横線,横浜,日本橋(東京都),0,49,58,6.8
東急池上線,五反田,日本橋(東京都),0,18,27,8.9
東急池上線,大崎広小路,日本橋(東京都),1,27,36,8.9
東急池上線,戸越銀座,日本橋(東京都),0,26,35,7.9
東急池上線,荏原中延,日本橋(東京都),1,32,41,8.0
東急池上線,旗の台,日本橋(東京都),1,33,42,7.3
東急池上線,長原,日本橋(東京都),1,35,44,7.1
東急池上線,洗足池,日本橋(東京都),1,37,46,6.5
東急池上線,石川台,日本橋(東京都),1,38,47,6.9
東急池上線,雪が谷大塚,日本橋(東京都),1,40,49,6.5
東急池上線,御嶽山,日本橋(東京都),1,42,51,6.8
東急池上線,久が原,日本橋(東京都),1,44,53,6.8
東急池上線,千鳥町,日本橋(東京都),1,46,55,6.9
東急池上線,池上,日本橋(東京都),1,48,57,7.0
東急池上線,蓮沼,日本橋(東京都),1,50,59,7.0
東急池上線,蒲田,日本橋(東京都),0,45,54,7.3
東急田園都市線,渋谷,日本橋(東京都),0,20,29,10.8
東急田園都市線,池尻大橋,日本橋(東京都),1,25,34,8.7
東急田園都市線,三軒茶屋,日本橋(東京都),1,29,38,8.0
東急田園都市線,駒沢大学,日本橋(東京都),1,31,40,8.2
東急田園都市線,桜新町,日本橋(東京都),1,35,44,7.8
東急田園都市線,用賀,日本橋(東京都),1,38,47,7.2
東急田園都市線,二子玉川,日本橋(東京都),1,41,50,6.8
東急田園都市線,二子新地,日本橋(東京都),1,42,51,6.6
東急田園都市線,溝の口,日本橋(東京都),1,46,55,6.8
東急田園都市線,梶が谷,日本橋(東京都),1,48,57,6.5
東急目黒線,目黒,日本橋(東京都),1,26,35,9.9
東急目黒線,不動前,日本橋(東京都),1,27,36,8.5
東急目黒線,武蔵小山,日本橋(東京都),1,31,40,8.0
東急目黒線,西小山,日本橋(東京都),1,34,43,7.9
東急目黒線,洗足,日本橋(東京都),1,36,45,7.5
東急目黒線,大岡山,日本橋(東京都),1,33,42,7.8
東急目黒線,奥沢,日本橋(東京都),1,40,49,8.0
東急目黒線,田園調布,日本橋(東京都),1,37,46,6.7
東急目黒線,多摩川,日本橋(東京都),1,39,48,6.3
東急目黒線,新丸子,日本橋(東京都),1,50,59,6.2
東急目黒線,武蔵小杉,日本橋(東京都),1,27,36,6.3
東急目黒線,日吉,日本橋(東京都),1,47,56,6.1
東武亀戸線,亀戸,日本橋(東京都),1,18,27,7.5
東武亀戸線,亀戸水神,日本橋(東京都),1,36,45,7.0
東武亀戸線,東あずま,日本橋(東京都),1,34,43,6.6
東武亀戸線,小村井,日本橋(東京都),1,32,41,7.0
東武亀戸線,曳舟,日本橋(東京都),0,25,34,7.4
東武伊勢崎線,浅草,日本橋(東京都),0,9,18,8.1
東武伊勢崎線,とうきょうスカイツリー,日本橋(東京都),0,27,36,8.0
東武伊勢崎線,曳舟,日本橋(東京都),0,25,34,7.4
東武伊勢崎線,東向島,日本橋(東京都),1,30,39,6.7
東武伊勢崎線,鐘ヶ淵,日本橋(東京都),1,32,41,6.8
東武伊勢崎線,堀切,日本橋(東京都),1,34,43,6.0
東武伊勢崎線,北千住,日本橋(東京都),1,22,31,7.2
東武伊勢崎線,小菅,日本橋(東京都),1,26,35,6.5
東武伊勢崎線,五反野,日本橋(東京都),1,28,37,6.2
東武伊勢崎線,梅島,日本橋(東京都),1,31,40,6.0
東武伊勢崎線,西新井,日本橋(東京都),1,33,42,6.1
東武伊勢崎線,竹ノ塚,日本橋(東京都),1,36,45,5.9
東武伊勢崎線,谷塚,日本橋(東京都),1,39,48,5.0
東武伊勢崎線,草加,日本橋(東京都),1,42,51,4.5
東武伊勢崎線,新田,日本橋(東京都),1,47,56,3.6
東武伊勢崎線,蒲生,日本橋(東京都),1,49,58,4.5
東武伊勢崎線,新越谷,日本橋(東京都),1,51,60,4.8
東武大師線,西新井,日本橋(東京都),1,33,42,6.1
東武東上線,小川町,日本橋(東京都),1,13,22,4.4
東武東上線,霞ヶ関,日本橋(東京都),1,10,19,3.0
東武東上線,和光市,日本橋(東京都),1,49,58,5.2
東武東上線,下赤塚,日本橋(東京都),1,48,57,7.0
東武東上線,池袋,日本橋(東京都),1,24,33,7.4
東武野田線,大宮,日本橋(東京都),1,44,53,6.4
東武野田線,柏,日本橋(東京都),1,45,54,4.4
東武野田線,高柳,日本橋(東京都),1,47,56,4.9
東武野田線,六実,日本橋(東京都),1,45,54,5.1
東武野田線,馬込沢,日本橋(東京都),1,51,60,4.5
東武野田線,新船橋,日本橋(東京都),1,51,60,6.2
東武野田線,船橋,日本橋(東京都),0,39,48,6.2
東葉高速線,船橋日大前,日本橋(東京都),0,51,60,3.5
東葉高速線,北習志野,日本橋(東京都),0,50,59,3.5
東葉高速線,飯山満,日本橋(東京都),0,45,54,3.6
東葉高速線,東海神,日本橋(東京都),0,41,50,6.3
東葉高速線,西船橋,日本橋(東京都),0,33,42,6.3
相鉄新横浜線,新横浜,日本橋(東京都),1,39,48,6.6
相鉄本線,横浜,日本橋(東京都),0,49,58,6.8
西武多摩川線,武蔵境,日本橋(東京都),1,44,53,6.0
西武新宿線,西武新宿,日本橋(東京都),1,28,37,7.8
西武新宿線,高田馬場,日本橋(東京都),0,17,26,7.5
西武新宿線,下落合,日本橋(東京都),1,27,36,7.1
西武新宿線,中井,日本橋(東京都),1,30,39,6.9
西武新宿線,新井薬師前,日本橋(東京都),1,35,44,6.9
西武新宿線,沼袋,日本橋(東京都),1,37,46,6.5
西武新宿線,野方,日本橋(東京都),1,41,50,6.4
西武新宿線,都立家政,日本橋(東京都),1,43,52,6.2
西武新宿線,鷺ノ宮,日本橋(東京都),1,36,45,6.3
西武新宿線,下井草,日本橋(東京都),1,44,53,5.8
西武新宿線,井荻,日本橋(東京都),1,45,54,6.2
西武新宿線,上井草,日本橋(東京都),1,49,58,5.6
西武新宿線,上石神井,日本橋(東京都),1,41,50,5.7
西武新宿線,武蔵関,日本橋(東京都),1,44,53,5.5
西武新宿線,東伏見,日本橋(東京都),1,45,54,5.4
西武新宿線,西武柳沢,日本橋(東京都),1,47,56,5.3
西武新宿線,田無,日本橋(東京都),1,47,56,5.2
西武新宿線,花小金井,日本橋(東京都),1,50,59,4.6
西武有楽町線,小竹向原,日本橋(東京都),1,34,43,6.5
西武有楽町線,新桜台,日本橋(東京都),1,40,49,6.5
西武有楽町線,練馬,日本橋(東京都),1,42,51,6.3
西武池袋線,池袋,日本橋(東京都),1,24,33,7.4
西武池袋線,練馬,日本橋(東京都),1,42,51,6.3
西武池袋線,中村橋,日本橋(東京都),1,42,51,6.0
西武池袋線,富士見台,日本橋(東京都),1,43,52,6.5
西武池袋線,練馬高野台,日本橋(東京都),1,46,55,6.8
西武池袋線,石神井公園,日本橋(東京都),1,48,57,6.3
西武池袋線,大泉学園,日本橋(東京都),1,51,60,6.0
